1,Vettel,GER,RBR Renault,256,2010
2,Alonso,ESP,Ferrari,252,2010
3,Webber,AUS,RBR Renault,242,2010
4,Hamilton,GBR,McLaren Mercedes,240,2010
5,Button,GBR,McLaren Mercedes,214,2010
6,Massa,BRA,Ferrari,144,2010
7,Rosberg,GER,Mercedes,142,2010
8,Kubica,POL,Renault,136,2010
9,Schumacher,GER,Mercedes,72,2010
10,Barrichello,BRA,Williams Cosworth,47,2010
11,Sutil,GER,Force India Mercedes,47,2010
12,Kobayashi,JPN,Sauber Ferrari,32,2010
13,Petrov,RUS,Renault,27,2010
14,Hulkenberg,GER,Williams Cosworth,22,2010
15,Liuzzi,ITA,Force India Mercedes,21,2010
16,Buemi,SUI,STR Ferrari,8,2010
17,de la Rosa,ESP,Sauber Ferrari,6,2010
18,Heidfeld,GER,Sauber Ferrari,6,2010
19,Alguersuari,ESP,STR Ferrari,5,2010
20,Kovalainen,FIN,Lotus Cosworth,0,2010
21,Trulli,ITA,Lotus Cosworth,0,2010
22,Chandhok,IND,HRT Cosworth,0,2010
23,Senna,BRA,HRT Cosworth,0,2010
24,di Grassi,BRA,Virgin Cosworth,0,2010
25,Glock,GER,Virgin Cosworth,0,2010
26,Yamamoto,JPN,HRT Cosworth,0,2010
27,Klien,AUT,HRT Cosworth,0,2010
