1,Scheckter,RSA,Ferrari,51,1979
2,Villeneuve,CAN,Ferrari,47,1979
3,Jones,AUS,Williams Ford,40,1979
4,Laffite,FRA,Ligier Ford,36,1979
5,Regazzoni,SUI,Williams Ford,29,1979
6,Depailler,FRA,Ligier Ford,20,1979
6,Reutemann,ARG,Lotus Ford,20,1979
8,Arnoux,FRA,Renault,17,1979
9,Watson,GBR,McLaren Ford,15,1979
10,Pironi,FRA,Tyrrell Ford,14,1979
10,Jarier,FRA,Tyrrell Ford,14,1979
10,Andretti,USA,Lotus Ford,14,1979
13,Jabouille,FRA,Renault,9,1979
14,Lauda,AUT,Brabham Ford,4,1979
15,Piquet,BRA,Brabham Ford,3,1979
15,de Angelis,ITA,Shadow Ford,3,1979
15,Ickx,BEL,Ligier Ford,3,1979
15,Mass,GER,Arrows Ford,3,1979
19,Patrese,ITA,Arrows Ford,2,1979
19,Stuck,GER,ATS Ford,2,1979
21,Fittipaldi,BRA,Fittipaldi Ford,1,1979
