1,Surtees,GBR,Ferrari,40,1964
2,Hill,GBR,BRM,39,1964
3,Clark,GBR,Lotus Climax,32,1964
4,Bandini,ITA,Ferrari,23,1964
4,Ginther,USA,BRM,23,1964
6,Gurney,USA,Brabham Climax,19,1964
7,McLaren,NZL,Cooper Climax,13,1964
8,Arundell,GBR,Lotus Climax,11,1964
8,Brabham,AUS,Brabham Climax,11,1964
10,Siffert,SUI,Brabham BRM,7,1964
11,Anderson,GBR,Brabham Climax,5,1964
12,Maggs,RSA,BRM,4,1964
12,Spence,GBR,Lotus Climax,4,1964
12,Ireland,GBR,BRP BRM,4,1964
15,Bonnier,SWE,Brabham Climax,3,1964
16,Amon,NZL,Lotus BRM,2,1964
16,Trintignant,FRA,BRM,2,1964
16,Hansgen,USA,Lotus Climax,2,1964
19,Hailwood,GBR,Lotus BRM,1,1964
19,Hill,USA,Cooper Climax,1,1964
19,Taylor,GBR,BRP BRM,1,1964
19,Rodriguez,MEX,Ferrari,1,1964
