1,Prost,FRA,Williams Renault,99,1993
2,Senna,BRA,McLaren Ford,73,1993
3,Hill,GBR,Williams Renault,69,1993
4,Schumacher,GER,Benetton Ford,52,1993
5,Patrese,ITA,Benetton Ford,20,1993
6,Alesi,FRA,Ferrari,16,1993
7,Brundle,GBR,Ligier Renault,13,1993
8,Berger,AUT,Ferrari,12,1993
9,Herbert,GBR,Lotus Ford,11,1993
10,Blundell,GBR,Ligier Renault,10,1993
11,Andretti,USA,McLaren Ford,7,1993
12,Wendlinger,AUT,Sauber,7,1993
13,Fittipaldi,BRA,Minardi Ford,5,1993
13,Jarvilehto,FIN,Sauber,5,1993
15,Hakkinen,FIN,McLaren Ford,4,1993
16,Warwick,GBR,Footwork Mugen Honda,4,1993
17,Alliot,FRA,Larrousse Lamborghini,2,1993
17,Barrichello,BRA,Jordan Hart,2,1993
19,Barbazza,ITA,Minardi Ford,2,1993
20,Zanardi,ITA,Lotus Ford,1,1993
20,Comas,FRA,Larrousse Lamborghini,1,1993
20,Irvine,GBR,Jordan Hart,1,1993
