1,Senna,BRA,McLaren Honda,96,1991
2,Mansell,GBR,Williams Renault,72,1991
3,Patrese,ITA,Williams Renault,53,1991
4,Berger,AUT,McLaren Honda,43,1991
5,Prost,FRA,Ferrari,34,1991
6,Piquet,BRA,Benetton Ford,26.5,1991
7,Alesi,FRA,Ferrari,21,1991
8,Modena,ITA,Tyrrell Honda,10,1991
9,de Cesaris,ITA,Jordan Ford,9,1991
10,Moreno,BRA,Minardi Ferrari,8,1991
11,Martini,ITA,Minardi Ferrari,6,1991
12,Jarvilehto,FIN,Dallara Judd,4,1991
12,Gachot,FRA,Jordan Ford,4,1991
12,Schumacher,GER,Benetton Ford,4,1991
15,Hakkinen,FIN,Lotus Judd,2,1991
15,Brundle,GBR,Brabham Yamaha,2,1991
15,Nakajima,JPN,Tyrrell Honda,2,1991
18,Bailey,GBR,Lotus Judd,1,1991
18,Bernard,FRA,Lola Ford,1,1991
18,Capelli,ITA,Leyton House Ilmor,1,1991
18,Suzuki,JPN,Lola Ford,1,1991
18,Pirro,ITA,Dallara Judd,1,1991
18,Blundell,GBR,Brabham Yamaha,1,1991
24,Morbidelli,ITA,Ferrari,0.5,1991
