1,Hunt,GBR,McLaren Ford,69,1976
2,Lauda,AUT,Ferrari,68,1976
3,Scheckter,RSA,Tyrrell Ford,49,1976
4,Depailler,FRA,Tyrrell Ford,39,1976
5,Regazzoni,SUI,Ferrari,31,1976
6,Andretti,USA,Lotus Ford,22,1976
7,Watson,GBR,Penske Ford,20,1976
7,Laffite,FRA,Ligier Matra,20,1976
9,Mass,GER,McLaren Ford,19,1976
10,Nilsson,SWE,Lotus Ford,11,1976
11,Peterson,SWE,March Ford,10,1976
11,Pryce,GBR,Shadow Ford,10,1976
13,Stuck,GER,March Ford,8,1976
14,Pace,BRA,Brabham Alfa Romeo,7,1976
14,Jones,AUS,Surtees Ford,7,1976
16,Reutemann,ARG,Ferrari,3,1976
16,Fittipaldi,BRA,Fittipaldi Ford,3,1976
18,Amon,NZL,Wolf-Williams,2,1976
19,Stommelen,GER,Brabham Alfa Romeo,1,1976
19,Brambilla,ITA,March Ford,1,1976
