1,Lauda,AUT,Ferrari,72,1977
2,Scheckter,RSA,Wolf Ford,55,1977
3,Andretti,USA,Lotus Ford,47,1977
4,Reutemann,ARG,Ferrari,42,1977
5,Hunt,GBR,McLaren Ford,40,1977
6,Mass,GER,McLaren Ford,25,1977
7,Jones,AUS,Shadow Ford,22,1977
8,Nilsson,SWE,Lotus Ford,20,1977
8,Depailler,FRA,Tyrrell Ford,20,1977
10,Laffite,FRA,Ligier Matra,18,1977
11,Stuck,GER,Brabham Alfa Romeo,12,1977
12,Fittipaldi,BRA,Fittipaldi Ford,11,1977
13,Watson,GBR,Brabham Alfa Romeo,9,1977
14,Peterson,SWE,Tyrrell Ford,7,1977
15,Pace,BRA,Brabham Alfa Romeo,6,1977
15,Brambilla,ITA,Surtees Ford,6,1977
17,Tambay,FRA,Ensign Ford,5,1977
17,Regazzoni,SUI,Ensign Ford,5,1977
19,Zorzi,ITA,Shadow Ford,1,1977
19,Jarier,FRA,Ligier Matra,1,1977
19,Patrese,ITA,Shadow Ford,1,1977
