1,Fangio,ARG,Alfa Romeo,31,1951
2,Ascari,ITA,Ferrari,25,1951
3,Gonzalez,ARG,Ferrari,24,1951
4,Farina,ITA,Alfa Romeo,19,1951
5,Villoresi,ITA,Ferrari,15,1951
6,Taruffi,ITA,Ferrari,10,1951
7,Wallard,USA,Kurtis Kraft Offenhauser,9,1951
8,Bonetto,ITA,Alfa Romeo,7,1951
9,Nazaruk,USA,Kurtis Kraft Offenhauser,6,1951
10,Parnell,GBR,BRM,5,1951
11,Fagioli,ITA,Alfa Romeo,4,1951
12,Sanesi,ITA,Alfa Romeo,3,1951
12,Linden,USA,Sherman Offenhauser,3,1951
12,Rosier,FRA,null,3,1951
15,de Graffenried,SUI,Alfa Romeo,2,1951
15,Ayulo,USA,Kurtis Kraft Offenhauser,2,1951
15,Ball,USA,Schroeder Offenhauser,2,1951
15,McGrath,USA,Kurtis Kraft Offenhauser,2,1951
15,Cabantous,FRA,Talbot-Lago,2,1951
