1,Stewart,GBR,Tyrrell Ford,62,1971
2,Peterson,SWE,null,33,1971
3,Cevert,FRA,Tyrrell Ford,26,1971
4,Ickx,BEL,Ferrari,19,1971
4,Siffert,SUI,BRM,19,1971
6,Fittipaldi,BRA,Lotus Ford,16,1971
7,Regazzoni,SUI,Ferrari,13,1971
8,Andretti,USA,Ferrari,12,1971
9,Gethin,GBR,BRM,9,1971
9,Rodriguez,MEX,BRM,9,1971
9,Amon,NZL,Matra,9,1971
9,Wisell,SWE,Lotus Ford,9,1971
9,Hulme,NZL,McLaren Ford,9,1971
14,Schenken,AUS,Brabham Ford,5,1971
14,Ganley,NZL,BRM,5,1971
16,Donohue,USA,null,4,1971
16,Pescarolo,FRA,null,4,1971
18,Hailwood,GBR,Surtees Ford,3,1971
18,Surtees,GBR,Surtees Ford,3,1971
18,Stommelen,GER,Surtees Ford,3,1971
21,Hill,GBR,Brabham Ford,2,1971
22,Beltoise,FRA,Matra,1,1971
