1,Hamilton,GBR,Mercedes,408,2018
2,Vettel,GER,Ferrari,320,2018
3,Räikkönen,FIN,Ferrari,251,2018
4,Verstappen,NED,Red Bull Racing TAG Heuer,249,2018
5,Bottas,FIN,Mercedes,247,2018
6,Ricciardo,AUS,Red Bull Racing TAG Heuer,170,2018
7,Hulkenberg,GER,Renault,69,2018
8,Perez,MEX,Force India Mercedes,62,2018
9,Magnussen,DEN,Haas Ferrari,56,2018
10,Sainz,ESP,Renault,53,2018
11,Alonso,ESP,McLaren Renault,50,2018
12,Ocon,FRA,Force India Mercedes,49,2018
13,Leclerc,MON,Sauber Ferrari,39,2018
14,Grosjean,FRA,Haas Ferrari,37,2018
15,Gasly,FRA,Scuderia Toro Rosso Honda,29,2018
16,Vandoorne,BEL,McLaren Renault,12,2018
17,Ericsson,SWE,Sauber Ferrari,9,2018
18,Stroll,CAN,Williams Mercedes,6,2018
19,Hartley,NZL,Scuderia Toro Rosso Honda,4,2018
20,Sirotkin,RUS,Williams Mercedes,1,2018
