1,Schumacher,GER,Ferrari,108,2000
2,Hakkinen,FIN,McLaren Mercedes,89,2000
3,Coulthard,GBR,McLaren Mercedes,73,2000
4,Barrichello,BRA,Ferrari,62,2000
5,Schumacher,GER,Williams BMW,24,2000
6,Fisichella,ITA,Benetton Playlife,18,2000
7,Villeneuve,CAN,BAR Honda,17,2000
8,Button,GBR,Williams BMW,12,2000
9,Frentzen,GER,Jordan Mugen Honda,11,2000
10,Trulli,ITA,Jordan Mugen Honda,6,2000
11,Salo,FIN,Sauber Petronas,6,2000
12,Verstappen,NED,Arrows Supertec,5,2000
13,Irvine,GBR,Jaguar Cosworth,4,2000
14,Zonta,BRA,BAR Honda,3,2000
15,Wurz,AUT,Benetton Playlife,2,2000
16,de la Rosa,ESP,Arrows Supertec,2,2000
17,Diniz,BRA,Sauber Petronas,0,2000
18,Herbert,GBR,Jaguar Cosworth,0,2000
19,Gene,ESP,Minardi Fondmetal,0,2000
20,Mazzacane,ARG,Minardi Fondmetal,0,2000
21,Heidfeld,GER,Prost Peugeot,0,2000
22,Alesi,FRA,Prost Peugeot,0,2000
23,Burti,BRA,Jaguar Cosworth,0,2000
