1,Piquet,BRA,Williams Honda,73,1987
2,Mansell,GBR,Williams Honda,61,1987
3,Senna,BRA,Lotus Honda,57,1987
4,Prost,FRA,McLaren TAG,46,1987
5,Berger,AUT,Ferrari,36,1987
6,Johansson,SWE,McLaren TAG,30,1987
7,Alboreto,ITA,Ferrari,17,1987
8,Boutsen,BEL,Benetton Ford,16,1987
9,Fabi,ITA,Benetton Ford,12,1987
10,Cheever,USA,Arrows Megatron,8,1987
11,Palmer,GBR,Tyrrell Ford,7,1987
12,Nakajima,JPN,Lotus Honda,7,1987
13,Patrese,ITA,Williams Honda,6,1987
14,de Cesaris,ITA,Brabham BMW,4,1987
15,Streiff,FRA,Tyrrell Ford,4,1987
16,Warwick,GBR,Arrows Megatron,3,1987
17,Alliot,FRA,Lola Ford,3,1987
18,Brundle,GBR,Zakspeed,2,1987
19,Arnoux,FRA,Ligier Megatron,1,1987
20,Capelli,ITA,March Ford,1,1987
21,Moreno,BRA,AGS Ford,1,1987
