1,Hulme,NZL,Brabham Repco,51,1967
2,Brabham,AUS,Brabham Repco,46,1967
3,Clark,GBR,Lotus Ford,41,1967
4,Surtees,GBR,Honda,20,1967
4,Amon,NZL,Ferrari,20,1967
6,Rodriguez,MEX,Cooper Maserati,15,1967
6,Hill,GBR,Lotus Ford,15,1967
8,Gurney,USA,Eagle Climax,13,1967
9,Stewart,GBR,BRM,10,1967
10,Spence,GBR,BRM,9,1967
11,Love,RHO,Cooper Climax,6,1967
11,Rindt,AUT,Cooper Maserati,6,1967
11,Siffert,SUI,Cooper Maserati,6,1967
14,McLaren,NZL,McLaren BRM,3,1967
14,Bonnier,SWE,Cooper Maserati,3,1967
16,Anderson,GBR,Brabham Climax,2,1967
16,Parkes,GBR,Ferrari,2,1967
16,Irwin,GBR,BRM,2,1967
19,Scarfiotti,ITA,Eagle Weslake,1,1967
19,Ligier,FRA,Brabham Repco,1,1967
19,Ickx,BEL,Cooper Maserati,1,1967
