1,Piquet,BRA,Brabham Ford,50,1981
2,Reutemann,ARG,Williams Ford,49,1981
3,Jones,AUS,Williams Ford,46,1981
4,Laffite,FRA,Ligier Matra,44,1981
5,Prost,FRA,Renault,43,1981
6,Watson,GBR,McLaren Ford,27,1981
7,Villeneuve,CAN,Ferrari,25,1981
8,de Angelis,ITA,Lotus Ford,14,1981
9,Arnoux,FRA,Renault,11,1981
9,Rebaque,MEX,Brabham Ford,11,1981
11,Patrese,ITA,Arrows Ford,10,1981
11,Cheever,USA,Tyrrell Ford,10,1981
13,Pironi,FRA,Ferrari,9,1981
14,Mansell,GBR,Lotus Ford,8,1981
15,Giacomelli,ITA,Alfa Romeo,7,1981
16,Surer,SUI,Theodore Ford,4,1981
17,Andretti,USA,Alfa Romeo,3,1981
18,Tambay,FRA,Ligier Matra,1,1981
18,de Cesaris,ITA,McLaren Ford,1,1981
18,Borgudd,SWE,ATS Ford,1,1981
18,Salazar,CHI,Ensign Ford,1,1981
