date,driver_number,meeting_key,recording_url,session_key
2023-03-04 12:01:02.288000,31,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/ESTOCO01_31_20230304_120035.mp3,7767
2023-03-04 12:01:02.475000,1,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/MAXVER01_1_20230304_120041.mp3,7767
2023-03-04 12:03:16.661000,81,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/OSCPIA01_81_20230304_120248.mp3,7767
2023-03-04 12:03:51.753000,11,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/SERPER01_11_20230304_120324.mp3,7767
2023-03-04 12:06:03.739000,10,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/PIEGAS01_10_20230304_120545.mp3,7767
2023-03-04 12:06:04.032000,1,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/MAXVER01_1_20230304_120535.mp3,7767
2023-03-04 12:08:50.248000,63,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/GEORUS01_63_20230304_120834.mp3,7767
2023-03-04 12:10:29.996000,55,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/CARSAI01_55_20230304_121011.mp3,7767
2023-03-04 12:15:29.006000,18,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/LANSTR01_18_20230304_121507.mp3,7767
2023-03-04 12:16:03.834000,23,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/ALEALB01_23_20230304_121554.mp3,7767
2023-03-04 12:16:03.834000,55,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/CARSAI01_55_20230304_121556.mp3,7767
2023-03-04 12:16:36.592000,23,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/ALEALB01_23_20230304_121558.mp3,7767
